Close,High,Low,Open,Volume,symbol,name,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^N225,^N225,^N225,^N225,^N225,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^HSI,^HSI,^HSI,^HSI,^HSI,399001.SZ,399001.SZ,399001.SZ,399001.SZ,399001.SZ,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,TASI.SR,TASI.SR,TASI.SR,TASI.SR,TASI.SR,TASI.SR
2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000.0,^GSPC,NYSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
